6825,166,4892
6036,3172,4427
9273,7147,2649
6112,2035,7093
4277,9209,2856
9063,3060,5814
1495,8700,6752
9585,8256,2729
2427,3370,1275
3112,5596,5276
385,7517,5562
440,8367,6807
56,109,2683
9504,2930,4695
1630,6791,1734
9471,2976,6144
3811,8578,9764
5404,659,3806
1962,8179,3545
9094,3044,4222
9643,7105,8490
2127,680,2689
4936,153,2462
3753,5729,8833
5602,2571,6324
5304,210,808
997,7292,1287
6358,2940,191
6025,3528,8397
1990,7877,1008
226,8057,5337
9995,6894,9008
3302,5968,1955
9118,2452,1311
8108,2702,5497
3778,3330,2679
2666,4723,2459
8800,1484,8513
54,2400,52
8127,3028,9953
1570,4329,8276
6654,1083,7550
6827,2980,3985
3019,446,6109
5414,2882,6467
2913,2916,9365
8491,4078,6770
8408,6840,5324
1968,1109,7544
3195,9359,3307
2212,8699,3821
5411,9303,4789
2053,8818,8361
969,4258,6993
721,5963,8465
8780,9405,1762
1113,2558,6082
578,4504,7275
6040,6582,5034
7359,10000,4330
5109,8069,7870
825,4343,7300
480,3598,5653
2229,33,1362
501,1819,9870
3079,6503,8036
2979,4466,5720
3416,4917,5165
6361,1236,4929
6035,662,6869
3108,2630,1341
2340,5021,3805
5453,6951,3291
227,2455,1862
8421,516,5587
6424,5232,668
3954,1632,7940
2433,9476,3379
4245,9336,8722
5880,2594,4654
622,1503,1539
8644,3396,9002
8260,6719,8585
249,8519,2483
9641,8710,5330
9635,2682,7495
6792,7202,402
6090,448,6364
5792,8862,9736
279,5230,7704
7170,749,5226
5131,6381,4890
2055,6221,9263
929,9343,1799
7965,1944,1579
2852,544,839
5060,3546,8602
1580,7543,8179
7685,964,6936
3605,3639,5398
2656,6278,9636
8901,3959,7726
2955,3415,9071
9410,9030,3504
2611,7462,236
3193,1199,1142
9184,2003,1547
4345,9287,3861
3499,4548,3691
8153,6064,7319
6611,9210,4081
7382,8264,1776
8489,493,8402
8850,6028,3913
6548,8080,1350
6906,7627,1819
5369,4083,7278
4976,6957,9276
2041,2805,3571
6305,4296,9344
2883,91,8462
4526,389,7853
5444,3303,4951
460,6515,6013
3528,9195,4103
3775,1511,3342
4116,9170,95
271,2479,9231
9536,2184,5380
3492,2103,9985
5021,8359,4682
475,3442,7024
6444,9519,6578
7211,9351,9215
4587,8225,4627
8801,1198,7819
7906,2599,6914
778,1611,1953
4364,5156,6762
6428,7812,1518
6385,1985,7059
3766,119,7517
2548,234,5831
2623,4421,2366
6344,2627,5111
5283,9843,5180
7043,642,5802
4018,9839,7500
438,5683,6425
8156,2246,9945
6128,9302,4893
8969,2167,8173
7396,182,7639
6022,3780,6708
7729,3693,8326
5571,8054,4841
9751,3745,6806
5236,1597,2456
3042,8746,758
2014,6340,2050
6070,1051,3283
3523,18,1567
5522,4273,9628
4079,8818,4536
9388,5087,5680
5160,6417,351
9519,1983,9645
7179,7213,5169
3861,4179,1629
2805,4750,996
8198,2108,2309
8647,3226,4392
3456,4181,5872
772,1304,2315
3822,731,2283
322,586,2358
6193,6952,9495
6895,403,2837
2529,8356,8465
2363,8059,1716
5839,1226,2555
367,1177,5805
2165,5912,5604
3471,4825,3208
8872,5431,6648
1158,5432,2662
4117,7741,9047
2778,9134,2162
6302,403,7280
2403,4197,2233
2531,9101,9831
4142,4188,4748
37,8479,9250
6038,6571,9061
3315,6172,1652
1785,8835,2782
7600,8221,3026
1228,9611,1786
1766,6754,2491
744,7359,1983
6621,4228,4679
2168,8585,8538
3689,2888,1604
6993,2413,4562
3996,1961,5145
6489,9145,9648
4314,3497,6120
6398,5074,85
4778,7098,7387
6856,7952,1722
7773,7775,3606
9630,754,5738
2861,8310,3107
3584,1261,9548
9087,3418,2907
2162,2873,76
1670,2113,235
961,4283,1999
8734,4892,212
7889,9967,9578
3682,5545,1526
410,213,6749
1634,5064,7268
1146,1203,6284
2555,7392,5373
7693,2354,8577
6148,4071,6730
2361,7087,5851
3690,6392,226
7564,5633,1941
7831,6028,1962
9968,4477,1243
8618,3317,431
1704,6594,5299
9139,8101,2986
3931,4393,7005
402,2413,1993
2798,6249,3826
1785,3084,6681
210,3078,9646
7321,6894,8231
5426,9232,6387
6884,4468,6686
883,3027,1589
6003,7258,190
5038,800,7561
8933,1703,8485
7323,7117,2153
685,1400,2710
2534,7189,9287
7182,449,5213
6749,5353,5627
6771,9198,8959
8004,4326,5294
6946,1306,2940
4073,8011,7896
9374,8777,1458
5545,4404,8910
5245,7907,5676
9032,5076,8709
5784,2981,5549
1222,1674,7506
7105,7529,7387
9410,3342,6997
3657,3971,5786
7525,5236,7139
6666,8604,1592
401,5778,7172
368,3978,617
2345,6115,9585
3,3198,424
4764,6493,8212
2952,3289,5429
5203,5592,6918
4011,3167,7649
38,3820,3747
9549,3797,7264
2892,671,7643
2272,2225,7639
8464,5777,3722
5278,484,1613
2597,2197,2008
1970,5380,9755
7120,9480,5441
8326,5718,3453
6317,1408,6987
3238,7283,3395
1915,2615,2882
9113,6095,1829
2036,4504,2336
5581,3643,8293
9282,7832,481
4347,4556,7981
5449,5,5375
8289,9192,427
5992,9972,3980
363,1031,9731
2820,3584,5929
4790,7351,7583
524,601,8487
1154,9218,9260
1510,5255,3583
9700,6975,5317
8475,259,9637
1769,9092,3292
4946,2244,2189
6888,9594,3172
7679,5403,2694
6865,6060,2159
5872,3685,7323
7021,8108,4946
4090,7040,1378
4044,6778,3010
8882,9541,8391
159,9933,5560
4505,7942,196
5128,7011,4213
7924,1782,4187
5527,3531,8943
120,148,6128
2202,2611,3028
5045,6596,8327
1503,7422,9717
1385,5876,6234
1798,9266,9290
6890,1238,1777
9136,2748,587
2678,5143,933
3243,4073,8321
9932,3461,9846
1807,6555,2455
6054,6211,4646
1185,406,5373
5203,7464,1643
5030,27,3248
4535,6138,488
4378,5932,103
7266,6913,8414
7935,195,8387
1886,1159,8615
9259,1551,6494
4624,1678,6138
7135,1522,9475
5656,6825,1128
5389,8820,58
8549,5516,319
3222,6708,8742
1496,5171,8966
4366,5446,4912
127,7954,2988
803,6321,4725
2978,9934,1421
1432,3911,8546
4424,6448,178
6322,8224,6344
4640,1208,858
1545,1883,1380
3822,2474,29
4052,3249,3032
5777,5231,1212
3889,339,6269
5854,1285,7610
3221,4305,8959
7711,3392,6921
2021,3300,6948
7271,9597,5093
7602,4005,6639
6001,8456,4162
9823,6442,6844
9102,1487,170
5435,1884,4132
4535,8421,4455
2238,8277,7035
7437,4282,1427
6347,4234,4208
6675,321,8361
8739,8686,5266
6322,4726,2608
5484,9693,2767
3926,2605,5975
1921,5894,3113
4076,6732,9577
2336,5792,953
7259,9835,5885
1232,8485,445
8143,7941,1390
2622,4970,9880
3152,8779,4871
3617,4956,2069
8826,7213,2552
1376,5872,1218
348,2935,9246
2099,853,1462
8430,3028,5618
9806,5292,1347
284,1292,4843
6264,2166,7220
5030,7570,6991
4179,7768,2578
2109,1415,6575
8945,6313,5611
6639,6342,897
20,4115,4595
4121,128,3029
6764,7166,6804
2602,709,704
5120,8827,6957
8062,7726,3345
3744,8380,4369
9995,6320,8916
4638,1564,6694
1110,5553,9332
1828,8194,2539
