0,0,0
1766,4213,2474
1766,4213,2474
1766,4213,2474
1766,4213,2474
1766,4213,2474
1766,4213,2474
1766,4213,2474
1766,4213,2474
1766,4213,2474
1766,4213,2474
1766,4213,2474
1766,4213,2474
1766,4213,2474
1766,4213,2474
4292,66,625
4292,66,625
4292,66,625
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
3309,1625,5483
4654,4430,1321
4654,4430,1321
4654,4430,1321
4654,4430,1321
4654,4430,1321
4654,4430,1321
4654,4430,1321
4654,4430,1321
4654,4430,1321
4654,4430,1321
4654,4430,1321
4654,4430,1321
4654,4430,1321
4654,4430,1321
8463,7420,3206
8463,7420,3206
8463,7420,3206
8463,7420,3206
8463,7420,3206
8463,7420,3206
8463,7420,3206
8463,7420,3206
8463,7420,3206
8463,7420,3206
8463,7420,3206
8463,7420,3206
8463,7420,3206
8463,7420,3206
8093,3044,428
8093,3044,428
8093,3044,428
8093,3044,428
8093,3044,428
8093,3044,428
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
5683,1384,4721
7689,6088,5642
7689,6088,5642
7689,6088,5642
7689,6088,5642
7689,6088,5642
7689,6088,5642
7689,6088,5642
7689,6088,5642
7689,6088,5642
7689,6088,5642
7689,6088,5642
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
8349,5336,543
5172,8028,3651
5172,8028,3651
5172,8028,3651
5172,8028,3651
5172,8028,3651
5172,8028,3651
5172,8028,3651
5172,8028,3651
6225,3800,6482
6225,3800,6482
6225,3800,6482
6225,3800,6482
6225,3800,6482
6225,3800,6482
7347,8872,6612
7347,8872,6612
7347,8872,6612
7347,8872,6612
7347,8872,6612
7347,8872,6612
7347,8872,6612
7347,8872,6612
7347,8872,6612
7347,8872,6612
7347,8872,6612
7347,8872,6612
4868,9172,2055
4868,9172,2055
4868,9172,2055
4868,9172,2055
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
3228,4277,2643
11,4380,6722
11,4380,6722
11,4380,6722
477,8196,3226
477,8196,3226
477,8196,3226
477,8196,3226
477,8196,3226
477,8196,3226
477,8196,3226
477,8196,3226
477,8196,3226
477,8196,3226
477,8196,3226
1796,5974,7734
1796,5974,7734
1796,5974,7734
1796,5974,7734
1796,5974,7734
1796,5974,7734
1796,5974,7734
1796,5974,7734
1796,5974,7734
1796,5974,7734
5314,4009,4453
5314,4009,4453
5314,4009,4453
5314,4009,4453
2854,8453,3360
2854,8453,3360
2854,8453,3360
2854,8453,3360
2854,8453,3360
2854,8453,3360
2854,8453,3360
2854,8453,3360
2854,8453,3360
2854,8453,3360
2854,8453,3360
2854,8453,3360
4446,7191,8142
4446,7191,8142
4446,7191,8142
4446,7191,8142
4446,7191,8142
4446,7191,8142
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
2708,2645,6323
3249,7764,7028
3249,7764,7028
3249,7764,7028
7820,9843,5690
7820,9843,5690
7820,9843,5690
7820,9843,5690
7820,9843,5690
4117,6766,3735
4117,6766,3735
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
8974,7672,2125
6723,3174,3430
8655,7877,2359
8655,7877,2359
8655,7877,2359
9966,9679,7053
9966,9679,7053
9966,9679,7053
9966,9679,7053
9966,9679,7053
9966,9679,7053
5270,8170,8688
5270,8170,8688
6533,8017,3650
6533,8017,3650
6533,8017,3650
6533,8017,3650
6533,8017,3650
6533,8017,3650
6533,8017,3650
6533,8017,3650
6533,8017,3650
6533,8017,3650
6533,8017,3650
6533,8017,3650
6533,8017,3650
6533,8017,3650
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
2881,5760,6577
1707,6983,1665
1707,6983,1665
1707,6983,1665
1707,6983,1665
1707,6983,1665
1707,6983,1665
2839,9174,6239
2839,9174,6239
2839,9174,6239
2839,9174,6239
2839,9174,6239
2839,9174,6239
2839,9174,6239
2839,9174,6239
2839,9174,6239
2839,9174,6239
2839,9174,6239
2839,9174,6239
2839,9174,6239
5481,4707,6499
5481,4707,6499
5481,4707,6499
5481,4707,6499
5481,4707,6499
5481,4707,6499
5481,4707,6499
5481,4707,6499
5481,4707,6499
5481,4707,6499
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
3034,4719,1915
7040,1923,144
7040,1923,144
7040,1923,144
7040,1923,144
7040,1923,144
7040,1923,144
7040,1923,144
7040,1923,144
3196,5390,593
3196,5390,593
3196,5390,593
3196,5390,593
3196,5390,593
3196,5390,593
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
5962,3955,4751
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
1348,1627,5283
3828,5502,7697
3828,5502,7697
3828,5502,7697
3828,5502,7697
3828,5502,7697
3828,5502,7697
3828,5502,7697
2245,3306,3262
1823,7697,516
1823,7697,516
1823,7697,516
3750,5511,4818
3750,5511,4818
3750,5511,4818
3750,5511,4818
3750,5511,4818
3750,5511,4818
3750,5511,4818
3750,5511,4818
3750,5511,4818
8254,8077,4460
8254,8077,4460
8254,8077,4460
8254,8077,4460
4673,6495,1043
4673,6495,1043
4673,6495,1043
4673,6495,1043
4673,6495,1043
4673,6495,1043
4673,6495,1043
4673,6495,1043
4673,6495,1043
4673,6495,1043
4673,6495,1043
4415,9853,5000
4415,9853,5000
4415,9853,5000
4415,9853,5000
4415,9853,5000
4415,9853,5000
4415,9853,5000
4415,9853,5000
4415,9853,5000
4415,9853,5000
4415,9853,5000
4415,9853,5000
4415,9853,5000
839,6087,5172
839,6087,5172
839,6087,5172
839,6087,5172
839,6087,5172
839,6087,5172
3283,6454,9742
3283,6454,9742
3283,6454,9742
3283,6454,9742
3283,6454,9742
3283,6454,9742
3283,6454,9742
3283,6454,9742
3283,6454,9742
1842,2542,6642
1842,2542,6642
1842,2542,6642
1842,2542,6642
1842,2542,6642
1842,2542,6642
1842,2542,6642
1842,2542,6642
1842,2542,6642
1842,2542,6642
1842,2542,6642
6849,3436,5578
6849,3436,5578
6849,3436,5578
6849,3436,5578
6849,3436,5578
6849,3436,5578
6849,3436,5578
6849,3436,5578
6849,3436,5578
6849,3436,5578
7194,6234,9944
7194,6234,9944
7194,6234,9944
7194,6234,9944
7194,6234,9944
7194,6234,9944
7194,6234,9944
5551,9297,6082
5551,9297,6082
5551,9297,6082
5551,9297,6082
5551,9297,6082
5551,9297,6082
5551,9297,6082
3810,9185,1187
3810,9185,1187
3810,9185,1187
3810,9185,1187
3810,9185,1187
3810,9185,1187
3810,9185,1187
3810,9185,1187
3810,9185,1187
3810,9185,1187
3245,5151,4412
3245,5151,4412
3245,5151,4412
3245,5151,4412
3245,5151,4412
3245,5151,4412
3245,5151,4412
3245,5151,4412
3245,5151,4412
3245,5151,4412
3245,5151,4412
3245,5151,4412
3245,5151,4412
3245,5151,4412
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
5786,6957,8569
1456,9602,7450
1456,9602,7450
1456,9602,7450
1456,9602,7450
6236,9040,9408
6236,9040,9408
6236,9040,9408
5947,4677,6601
5947,4677,6601
5947,4677,6601
5947,4677,6601
5973,911,3021
3630,3895,6570
7960,1272,5399
7960,1272,5399
7960,1272,5399
7960,1272,5399
7960,1272,5399
7960,1272,5399
7960,1272,5399
7960,1272,5399
7960,1272,5399
5720,5843,6447
5720,5843,6447
5720,5843,6447
5720,5843,6447
5720,5843,6447
5720,5843,6447
5720,5843,6447
5720,5843,6447
5720,5843,6447
5720,5843,6447
1542,2785,6008
1542,2785,6008
1542,2785,6008
1542,2785,6008
1542,2785,6008
1542,2785,6008
1542,2785,6008
1542,2785,6008
1542,2785,6008
1542,2785,6008
1542,2785,6008
1542,2785,6008
1542,2785,6008
1542,2785,6008
5830,1974,3188
5830,1974,3188
5830,1974,3188
5830,1974,3188
5830,1974,3188
5830,1974,3188
5830,1974,3188
5830,1974,3188
5830,1974,3188
5830,1974,3188
5830,1974,3188
5830,1974,3188
3169,6343,4099
3169,6343,4099
3169,6343,4099
3169,6343,4099
3169,6343,4099
3169,6343,4099
3169,6343,4099
3169,6343,4099
3169,6343,4099
3169,6343,4099
3169,6343,4099
3169,6343,4099
3169,6343,4099
3169,6343,4099
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
1466,4830,8769
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
4825,5285,4831
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
332,7056,2914
4248,9879,4836
4248,9879,4836
4248,9879,4836
4248,9879,4836
4248,9879,4836
4248,9879,4836
4248,9879,4836
4248,9879,4836
4248,9879,4836
632,9871,1104
632,9871,1104
5784,9945,1776
5784,9945,1776
5784,9945,1776
5784,9945,1776
5784,9945,1776
5784,9945,1776
5784,9945,1776
1025,8296,495
1025,8296,495
1025,8296,495
1025,8296,495
1025,8296,495
1025,8296,495
1025,8296,495
1025,8296,495
1025,8296,495
1025,8296,495
1025,8296,495
1025,8296,495
1025,8296,495
5512,6999,2771
5512,6999,2771
5512,6999,2771
5512,6999,2771
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
2175,3143,1776
5672,6979,1996
5672,6979,1996
5672,6979,1996
5672,6979,1996
5672,6979,1996
5672,6979,1996
5672,6979,1996
5672,6979,1996
5672,6979,1996
5672,6979,1996
2324,3079,1235
2324,3079,1235
2324,3079,1235
2324,3079,1235
2324,3079,1235
2324,3079,1235
334,7756,156
334,7756,156
334,7756,156
334,7756,156
334,7756,156
334,7756,156
334,7756,156
334,7756,156
334,7756,156
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3504,7173,4231
3227,7160,9420
3227,7160,9420
3227,7160,9420
3227,7160,9420
3227,7160,9420
3227,7160,9420
3227,7160,9420
3227,7160,9420
3227,7160,9420
3227,7160,9420
3227,7160,9420
3227,7160,9420
3227,7160,9420
3227,7160,9420
3547,7792,4272
3547,7792,4272
3547,7792,4272
5581,9931,8548
5581,9931,8548
5581,9931,8548
5581,9931,8548
2115,6067,8793
2115,6067,8793
146,1494,7309
146,1494,7309
146,1494,7309
146,1494,7309
146,1494,7309
146,1494,7309
146,1494,7309
146,1494,7309
3856,3411,4217
3856,3411,4217
3856,3411,4217
3856,3411,4217
3856,3411,4217
3856,3411,4217
3856,3411,4217
3856,3411,4217
8780,3056,5835
8780,3056,5835
8780,3056,5835
8780,3056,5835
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
4771,3195,2533
8356,6121,4897
8356,6121,4897
8356,6121,4897
8356,6121,4897
8356,6121,4897
8356,6121,4897
8356,6121,4897
8356,6121,4897
8356,6121,4897
3202,6043,5557
5961,4811,9784
5961,4811,9784
5961,4811,9784
5961,4811,9784
5961,4811,9784
5961,4811,9784
5961,4811,9784
5961,4811,9784
5961,4811,9784
5961,4811,9784
5961,4811,9784
5961,4811,9784
5961,4811,9784
5961,4811,9784
1469,6491,7784
1469,6491,7784
1469,6491,7784
1469,6491,7784
1469,6491,7784
1469,6491,7784
1469,6491,7784
1469,6491,7784
1469,6491,7784
1469,6491,7784
1469,6491,7784
1469,6491,7784
2879,8021,3023
2879,8021,3023
4821,3244,2387
4821,3244,2387
4821,3244,2387
4821,3244,2387
4821,3244,2387
4821,3244,2387
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
3523,3773,7390
1235,8146,5764
1235,8146,5764
1235,8146,5764
1235,8146,5764
1235,8146,5764
1235,8146,5764
1235,8146,5764
1235,8146,5764
1235,8146,5764
1235,8146,5764
1235,8146,5764
1235,8146,5764
1235,8146,5764
1235,8146,5764
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
2302,3062,5649
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
3433,5547,1229
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
6691,1521,808
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
2366,3654,2742
5595,1771,6352
5595,1771,6352
5595,1771,6352
5595,1771,6352
5595,1771,6352
5595,1771,6352
5595,1771,6352
5595,1771,6352
6152,3325,1425
7214,6650,5274
7214,6650,5274
7214,6650,5274
7214,6650,5274
7214,6650,5274
7214,6650,5274
7214,6650,5274
7214,6650,5274
7214,6650,5274
7214,6650,5274
7214,6650,5274
7214,6650,5274
7214,6650,5274
9780,2204,4466
9780,2204,4466
9780,2204,4466
9780,2204,4466
9780,2204,4466
9780,2204,4466
9780,2204,4466
9780,2204,4466
9780,2204,4466
9780,2204,4466
9780,2204,4466
8423,4988,294
8423,4988,294
8423,4988,294
8423,4988,294
8423,4988,294
8423,4988,294
8423,4988,294
8423,4988,294
5544,3437,4332
5544,3437,4332
5544,3437,4332
5544,3437,4332
5544,3437,4332
2595,7547,3143
2595,7547,3143
2595,7547,3143
2595,7547,3143
2595,7547,3143
2595,7547,3143
2595,7547,3143
2595,7547,3143
